scan_utc,score,symbol,type,expiry,dte,strike,spot,mid,delta,leverage,iv,rv,volume,open_int,vol_oi,spread_pct
2026-08-25 14:26,51.4,SPY,call,2026-09-04,9,790.0,765.03,0.2,0.028,1.09,0.103,0.137,3910,6245,0.63,0.051
2026-08-25 14:26,51.4,SPY,put,2026-09-18,23,726.0,765.03,2.17,-0.102,0.36,0.176,0.137,18818,24841,0.76,0.005
2026-08-25 14:26,50.7,SPY,put,2026-09-18,23,728.0,765.03,2.34,-0.11,0.36,0.173,0.137,14035,17566,0.8,0.009
2026-08-25 14:26,49.1,SPY,put,2026-09-04,9,760.0,765.03,4.08,-0.337,0.63,0.119,0.137,11617,27360,0.42,0.005
2026-08-25 14:26,48.8,NVDA,call,2026-09-04,9,227.5,212.49,2.7,0.223,0.18,0.531,0.399,10327,2818,3.66,0.015
2026-08-25 14:26,48.7,SPY,put,2026-09-18,23,730.0,765.03,2.5,-0.118,0.36,0.17,0.137,5153,47350,0.11,0.004
2026-08-25 14:26,48.5,SPY,call,2026-09-03,8,805.0,765.03,0.04,0.004,0.83,0.126,0.137,4657,3255,1.43,0.286
2026-08-25 14:26,48.4,SPY,call,2026-09-18,23,790.0,765.03,1.52,0.15,0.75,0.111,0.137,823,48219,0.02,0.013
2026-08-25 14:26,48.4,SPY,put,2026-09-04,9,755.0,765.03,2.86,-0.235,0.63,0.128,0.137,7072,11508,0.61,0.007
2026-08-25 14:26,48.2,SPY,call,2026-09-03,8,806.0,765.03,0.04,0.004,0.82,0.129,0.137,4331,2956,1.47,0.286
2026-08-25 14:26,48.1,SPY,call,2026-09-25,30,785.0,765.03,3.42,0.257,0.57,0.115,0.137,1736,542,3.2,0.006
2026-08-25 14:26,48.0,NVDA,call,2026-09-18,23,220.0,212.49,6.65,0.409,0.13,0.444,0.399,4061,49786,0.08,0.015
2026-08-25 14:26,47.8,AAPL,call,2026-09-18,23,330.0,310.4,1.92,0.185,0.3,0.25,0.323,1077,32556,0.03,0.047
2026-08-25 14:26,47.8,NVDA,put,2026-09-18,23,200.0,212.49,3.83,-0.251,0.14,0.407,0.399,2442,47431,0.05,0.039
2026-08-25 14:26,47.4,AAPL,call,2026-09-18,23,325.0,310.4,2.81,0.252,0.28,0.246,0.323,612,24153,0.03,0.018
