scan_utc,score,symbol,type,expiry,dte,strike,spot,mid,delta,leverage,iv,rv,volume,open_int,vol_oi,spread_pct
2026-07-10 19:08,61.7,SPY,call,2026-07-24,13,770.0,754.94,0.93,0.141,1.14,0.089,0.132,9760,1990,4.9,0.022
2026-07-10 19:08,57.9,SPY,call,2026-07-24,13,780.0,754.94,0.15,0.027,1.42,0.085,0.132,717,1719,0.42,0.069
2026-07-10 19:08,57.8,SPY,call,2026-07-20,9,770.0,754.94,0.23,0.051,1.69,0.073,0.132,350,374,0.94,0.087
2026-07-10 19:08,57.6,SPY,call,2026-07-20,9,773.0,754.94,0.11,0.025,1.67,0.073,0.132,247,133,1.86,0.087
2026-07-10 19:08,57.2,SPY,call,2026-07-20,9,774.0,754.94,0.08,0.019,1.7,0.073,0.132,135,33,4.09,0.118
2026-07-10 19:08,56.7,SPY,call,2026-07-21,10,770.0,754.94,0.33,0.069,1.58,0.075,0.132,296,146,2.03,0.061
2026-07-10 19:08,56.6,SPY,call,2026-07-31,20,790.0,754.94,0.23,0.033,1.12,0.099,0.132,1306,3194,0.41,0.044
2026-07-10 19:08,56.4,SPY,call,2026-07-31,20,780.0,754.94,0.83,0.103,0.94,0.101,0.132,3137,6802,0.46,0.024
2026-07-10 19:08,56.1,SPY,call,2026-07-31,20,795.0,754.94,0.12,0.019,1.16,0.101,0.132,1052,2203,0.48,0.08
2026-07-10 19:08,55.9,SPY,call,2026-07-20,9,768.0,754.94,0.39,0.081,1.6,0.073,0.132,189,74,2.55,0.026
2026-07-10 19:08,55.7,SPY,call,2026-07-20,9,767.0,754.94,0.49,0.102,1.55,0.073,0.132,259,172,1.51,0.02
2026-07-10 19:08,55.7,SPY,call,2026-07-20,9,771.0,754.94,0.18,0.041,1.71,0.073,0.132,117,62,1.89,0.111
2026-07-10 19:08,55.7,SPY,call,2026-07-24,13,775.0,754.94,0.36,0.064,1.32,0.085,0.132,450,3030,0.15,0.027
2026-07-10 19:08,55.4,SPY,call,2026-07-20,9,785.0,754.94,0.04,0.006,1.28,0.096,0.132,1000,1050,0.95,0.286
2026-07-10 19:08,55.3,SPY,call,2026-07-24,13,763.0,754.94,2.74,0.313,0.87,0.097,0.132,7869,8555,0.92,0.011
