scan_utc,score,symbol,type,expiry,dte,strike,spot,mid,delta,leverage,iv,rv,volume,open_int,vol_oi,spread_pct
2026-09-11 17:12,56.1,SPY,call,2026-09-30,18,790.0,765.7,0.51,0.076,1.15,0.09,0.122,11238,11065,1.02,0.02
2026-09-11 17:12,55.7,SPY,call,2026-10-16,34,800.0,765.7,1.14,0.114,0.76,0.106,0.122,17517,16144,1.09,0.018
2026-09-11 17:12,54.9,SPY,call,2026-09-30,18,801.0,765.7,0.14,0.022,1.24,0.095,0.122,3946,1576,2.5,0.074
2026-09-11 17:12,54.3,SPY,call,2026-10-09,27,810.0,765.7,0.23,0.03,1.04,0.103,0.122,2301,290,7.93,0.044
2026-09-11 17:12,54.2,SPY,put,2026-09-25,13,740.0,765.7,1.84,-0.116,0.48,0.16,0.122,24891,3316,7.51,0.011
2026-09-11 17:12,54.1,SPY,call,2026-09-30,18,800.0,765.7,0.15,0.024,1.25,0.094,0.122,3397,58510,0.06,0.069
2026-09-11 17:12,53.8,SPY,call,2026-10-02,20,796.0,765.7,0.36,0.053,1.11,0.095,0.122,2182,531,4.11,0.027
2026-09-11 17:12,53.6,SPY,call,2026-10-02,20,805.0,765.7,0.15,0.022,1.16,0.1,0.122,2379,670,3.55,0.069
2026-09-11 17:12,53.5,SPY,call,2026-10-09,27,801.0,765.7,0.53,0.065,0.95,0.101,0.122,2610,704,3.71,0.019
2026-09-11 17:12,53.4,SPY,call,2026-10-02,20,800.0,765.7,0.23,0.035,1.14,0.097,0.122,3671,3999,0.92,0.043
2026-09-11 17:12,53.3,SPY,call,2026-09-25,13,798.0,765.7,0.1,0.016,1.25,0.097,0.122,1996,541,3.69,0.105
2026-09-11 17:12,53.0,SPY,call,2026-09-30,18,803.0,765.7,0.11,0.019,1.23,0.097,0.122,2879,2439,1.18,0.087
2026-09-11 17:12,52.6,SPY,call,2026-09-25,13,795.0,765.7,0.12,0.021,1.29,0.093,0.122,1959,1084,1.81,0.08
2026-09-11 17:12,52.1,SPY,call,2026-10-09,27,800.0,765.7,0.57,0.071,0.94,0.1,0.122,2683,2094,1.28,0.017
2026-09-11 17:12,52.1,SPY,put,2026-09-25,13,760.0,765.7,5.41,-0.35,0.5,0.129,0.122,19673,2357,8.35,0.007
