scan_utc,score,symbol,type,expiry,dte,strike,spot,mid,delta,leverage,iv,rv,volume,open_int,vol_oi,spread_pct
2026-09-03 17:12,76.3,SPY,call,2026-09-11,7,791.0,772.44,0.23,0.037,1.22,0.092,0.137,2863,3354,0.85,0.043
2026-09-03 17:12,76.2,SPY,call,2026-09-11,7,790.0,772.44,0.29,0.047,1.22,0.093,0.137,2748,2514,1.09,0.034
2026-09-03 17:12,74.6,SPY,call,2026-09-11,7,792.0,772.44,0.2,0.031,1.21,0.093,0.137,1614,4132,0.39,0.051
2026-09-03 17:12,73.5,SPY,call,2026-09-18,14,800.0,772.44,0.33,0.046,1.1,0.101,0.137,1449,26065,0.06,0.031
2026-09-03 17:12,73.4,SPY,call,2026-09-11,7,787.0,772.44,0.55,0.085,1.21,0.093,0.137,1314,1556,0.84,0.018
2026-09-03 17:12,73.0,SPY,call,2026-09-11,7,788.0,772.44,0.45,0.07,1.22,0.093,0.137,964,1027,0.94,0.022
2026-09-03 17:12,72.9,SPY,call,2026-09-11,7,796.0,772.44,0.08,0.013,1.17,0.094,0.137,1148,1086,1.06,0.118
2026-09-03 17:12,72.8,SPY,call,2026-09-11,7,785.0,772.44,0.81,0.123,1.18,0.094,0.137,1680,3459,0.49,0.012
2026-09-03 17:12,72.6,SPY,call,2026-09-18,14,799.0,772.44,0.38,0.053,1.09,0.101,0.137,1775,3161,0.56,0.027
2026-09-03 17:12,72.4,SPY,call,2026-09-18,14,795.0,772.44,0.64,0.086,1.04,0.101,0.137,2891,14861,0.19,0.031
2026-09-03 17:12,72.3,SPY,call,2026-09-11,7,786.0,772.44,0.66,0.103,1.2,0.094,0.137,1015,1844,0.55,0.03
2026-09-03 17:12,71.9,SPY,call,2026-09-18,14,802.0,772.44,0.26,0.037,1.11,0.102,0.137,1018,2069,0.49,0.039
2026-09-03 17:12,71.9,SPY,call,2026-09-30,26,800.0,772.44,1.04,0.118,0.88,0.1,0.137,7917,56003,0.14,0.019
2026-09-03 17:12,71.7,SPY,call,2026-09-11,7,789.0,772.44,0.35,0.056,1.23,0.092,0.137,470,1254,0.37,0.028
2026-09-03 17:12,71.6,SPY,call,2026-09-11,7,795.0,772.44,0.11,0.016,1.18,0.094,0.137,652,1722,0.38,0.095
