scan_utc,score,symbol,type,expiry,dte,strike,spot,mid,delta,leverage,iv,rv,volume,open_int,vol_oi,spread_pct
2026-09-09 17:16,52.1,SPY,call,2026-10-09,29,814.0,763.14,0.21,0.026,0.96,0.11,0.129,1290,99,13.03,0.049
2026-09-09 17:16,51.2,SPY,call,2026-09-18,8,780.0,763.14,0.59,0.085,1.08,0.102,0.129,7028,28886,0.24,0.017
2026-09-09 17:16,51.1,AAPL,put,2026-09-18,8,297.5,312.61,1.31,-0.13,0.31,0.309,0.314,5159,630,8.19,0.099
2026-09-09 17:16,51.0,NVDA,call,2026-09-18,8,235.0,224.32,1.29,0.176,0.31,0.323,0.406,8680,46523,0.19,0.008
2026-09-09 17:16,50.8,SPY,call,2026-09-18,8,790.0,763.14,0.11,0.016,1.05,0.105,0.129,3954,60751,0.07,0.087
2026-09-09 17:16,50.2,TSLA,call,2026-09-18,8,390.0,368.43,3.42,0.205,0.22,0.441,0.584,6579,8878,0.74,0.015
2026-09-09 17:16,50.2,SPY,call,2026-09-30,20,800.0,763.14,0.2,0.029,1.13,0.1,0.129,1026,56918,0.02,0.051
2026-09-09 17:16,49.9,SPY,call,2026-09-30,20,790.0,763.14,0.65,0.084,1.0,0.099,0.129,2252,9492,0.24,0.016
2026-09-09 17:16,49.7,SPY,put,2026-10-16,36,726.0,763.14,4.24,-0.153,0.28,0.173,0.129,9866,2038,4.84,0.005
2026-09-09 17:16,49.6,NVDA,call,2026-09-18,8,230.0,224.32,2.46,0.314,0.29,0.319,0.406,9772,58355,0.17,0.004
2026-09-09 17:16,49.6,SPY,call,2026-09-18,8,770.0,763.14,2.83,0.317,0.86,0.111,0.129,14100,19100,0.74,0.011
2026-09-09 17:16,49.4,AAPL,put,2026-10-16,36,300.0,312.61,4.75,-0.267,0.18,0.25,0.314,6905,20228,0.34,0.021
2026-09-09 17:16,49.4,SPY,call,2026-10-02,22,800.0,763.14,0.3,0.041,1.02,0.103,0.129,1552,2900,0.54,0.033
2026-09-09 17:16,49.3,TSLA,put,2026-09-18,8,350.0,368.43,3.2,-0.189,0.22,0.415,0.584,4354,15508,0.28,0.031
2026-09-09 17:16,49.3,SPY,call,2026-09-18,8,785.0,763.14,0.24,0.036,1.11,0.102,0.129,2004,21339,0.09,0.041
