scan_utc,score,symbol,type,expiry,dte,strike,spot,mid,delta,leverage,iv,rv,volume,open_int,vol_oi,spread_pct
2026-06-26 19:24,56.3,SPY,call,2026-07-10,13,760.0,732.09,0.42,0.053,0.92,0.117,0.149,28485,13913,2.05,0.024
2026-06-26 19:24,53.7,SPY,call,2026-07-17,20,760.0,732.09,1.33,0.125,0.69,0.128,0.149,18408,28775,0.64,0.022
2026-06-26 19:24,53.0,SPY,call,2026-07-24,27,755.0,732.09,3.65,0.241,0.48,0.14,0.149,15450,1455,10.62,0.008
2026-06-26 19:24,51.8,SPY,put,2026-07-17,20,698.0,732.09,2.97,-0.134,0.33,0.198,0.149,37108,19934,1.86,0.007
2026-06-26 19:24,51.1,NVDA,call,2026-07-10,13,205.0,194.01,1.61,0.209,0.25,0.337,0.405,7999,3598,2.22,0.012
2026-06-26 19:24,50.8,SPY,put,2026-07-17,20,694.0,732.09,2.58,-0.116,0.33,0.203,0.149,24690,6039,4.09,0.012
2026-06-26 19:24,50.5,NVDA,call,2026-07-17,20,200.0,194.01,4.35,0.387,0.17,0.362,0.405,10389,81557,0.13,0.023
2026-06-26 19:24,50.2,SPY,call,2026-07-24,27,760.0,732.09,2.4,0.18,0.55,0.134,0.149,4599,893,5.15,0.013
2026-06-26 19:24,49.4,SPY,call,2026-07-17,20,770.0,732.09,0.37,0.044,0.87,0.119,0.149,1588,23482,0.07,0.054
2026-06-26 19:24,49.3,SPY,put,2026-07-17,20,700.0,732.09,3.18,-0.144,0.33,0.194,0.149,13359,53633,0.25,0.006
2026-06-26 19:24,49.3,SPY,put,2026-07-10,13,700.0,732.09,1.84,-0.102,0.4,0.196,0.149,12980,5260,2.47,0.011
2026-06-26 19:24,49.2,TSLA,call,2026-07-17,20,400.0,379.93,8.25,0.331,0.15,0.43,0.449,6397,12333,0.52,0.012
2026-06-26 19:24,49.2,NVDA,put,2026-07-10,13,185.0,194.01,2.08,-0.222,0.21,0.356,0.405,4854,4434,1.09,0.014
2026-06-26 19:24,49.1,SPY,call,2026-07-17,20,755.0,732.09,2.29,0.187,0.6,0.134,0.149,4318,13247,0.33,0.004
2026-06-26 19:24,49.1,AAPL,call,2026-07-10,13,290.0,280.15,2.51,0.27,0.3,0.274,0.267,7403,1988,3.72,0.044
