scan_utc,score,symbol,type,expiry,dte,strike,spot,mid,delta,leverage,iv,rv,volume,open_int,vol_oi,spread_pct
2026-07-09 19:13,67.3,SPY,call,2026-07-17,7,770.0,751.0,0.12,0.022,1.32,0.086,0.132,5014,23318,0.22,0.08
2026-07-09 19:13,65.5,SPY,call,2026-07-20,10,773.0,751.0,0.11,0.021,1.5,0.082,0.132,218,15,14.53,0.095
2026-07-09 19:13,64.4,SPY,call,2026-07-17,7,775.0,751.0,0.04,0.007,1.23,0.09,0.132,4076,14352,0.28,0.222
2026-07-09 19:13,63.9,SPY,call,2026-07-17,7,760.0,751.0,1.46,0.209,1.08,0.098,0.132,11735,52166,0.22,0.007
2026-07-09 19:13,63.5,SPY,call,2026-07-17,7,765.0,751.0,0.46,0.079,1.27,0.089,0.132,1541,12678,0.12,0.022
2026-07-09 19:13,62.8,SPY,call,2026-07-17,7,766.0,751.0,0.35,0.061,1.29,0.088,0.132,1081,4155,0.26,0.028
2026-07-09 19:13,62.4,SPY,call,2026-07-20,10,770.0,751.0,0.21,0.04,1.47,0.082,0.132,224,389,0.58,0.049
2026-07-09 19:13,62.2,SPY,call,2026-07-17,7,768.0,751.0,0.21,0.037,1.31,0.087,0.132,636,3451,0.18,0.047
2026-07-09 19:13,62.0,SPY,call,2026-07-17,7,769.0,751.0,0.15,0.027,1.33,0.086,0.132,390,5206,0.07,0.065
2026-07-09 19:13,61.9,SPY,call,2026-07-24,14,780.0,751.0,0.15,0.025,1.28,0.094,0.132,460,1262,0.36,0.069
2026-07-09 19:13,61.5,SPY,call,2026-07-17,7,763.0,751.0,0.77,0.123,1.2,0.093,0.132,1579,4295,0.37,0.013
2026-07-09 19:13,61.1,SPY,call,2026-07-17,7,767.0,751.0,0.29,0.049,1.3,0.088,0.132,496,1968,0.25,0.035
2026-07-09 19:13,61.1,SPY,call,2026-07-31,21,800.0,751.0,0.08,0.011,1.11,0.11,0.132,1960,9720,0.2,0.133
2026-07-09 19:13,61.1,SPY,call,2026-07-20,10,785.0,751.0,0.03,0.004,1.29,0.099,0.132,1000,1050,0.95,0.4
2026-07-09 19:13,60.7,SPY,call,2026-07-24,14,775.0,751.0,0.34,0.054,1.2,0.094,0.132,520,2720,0.19,0.059
