scan_utc,score,symbol,type,expiry,dte,strike,spot,mid,delta,leverage,iv,rv,volume,open_int,vol_oi,spread_pct
2026-07-31 15:48,52.7,AAPL,call,2026-09-04,34,320.0,302.0,3.78,0.273,0.22,0.272,0.35,2905,39,74.49,0.093
2026-07-31 15:48,52.7,SPY,call,2026-08-21,20,770.0,741.29,0.66,0.081,0.91,0.108,0.136,6077,23661,0.26,0.03
2026-07-31 15:48,52.4,MSFT,call,2026-08-21,20,500.0,460.13,1.92,0.123,0.29,0.288,0.435,50986,117051,0.44,0.083
2026-07-31 15:48,51.8,SPY,call,2026-08-21,20,772.0,741.29,0.52,0.066,0.95,0.107,0.136,3759,6905,0.54,0.019
2026-07-31 15:48,50.8,AAPL,call,2026-08-21,20,320.0,302.0,2.15,0.199,0.28,0.27,0.35,8110,19630,0.41,0.033
2026-07-31 15:48,50.6,SPY,call,2026-08-21,20,756.0,741.29,3.37,0.277,0.61,0.121,0.136,10100,3913,2.58,0.012
2026-07-31 15:48,50.6,SPY,put,2026-08-31,30,718.0,741.29,5.82,-0.224,0.29,0.169,0.136,12148,898,13.53,0.007
2026-07-31 15:48,50.2,SPY,put,2026-08-21,20,706.0,741.29,2.58,-0.12,0.35,0.19,0.136,30646,60922,0.5,0.016
2026-07-31 15:48,49.7,SPY,call,2026-08-21,20,775.0,741.29,0.34,0.047,1.02,0.106,0.136,902,30724,0.03,0.059
2026-07-31 15:48,49.5,SPY,put,2026-08-21,20,704.0,741.29,2.4,-0.111,0.34,0.193,0.136,22127,18598,1.19,0.013
2026-07-31 15:48,49.4,AAPL,put,2026-08-21,20,285.0,302.0,2.4,-0.177,0.22,0.289,0.35,5469,10792,0.51,0.025
2026-07-31 15:48,49.4,SPY,call,2026-08-31,30,780.0,741.29,0.68,0.073,0.8,0.112,0.136,1224,23625,0.05,0.015
2026-07-31 15:48,49.3,SPY,call,2026-08-14,13,770.0,741.29,0.18,0.029,1.19,0.101,0.136,1136,5326,0.21,0.111
2026-07-31 15:48,49.2,SPY,call,2026-08-21,20,767.0,741.29,0.97,0.111,0.85,0.11,0.136,1971,5568,0.35,0.021
2026-07-31 15:48,49.1,MSFT,call,2026-08-21,20,480.0,460.13,5.35,0.286,0.25,0.285,0.435,2570,24237,0.11,0.056
