scan_utc,score,symbol,type,expiry,dte,strike,spot,mid,delta,leverage,iv,rv,volume,open_int,vol_oi,spread_pct
2026-07-02 19:02,56.6,NVDA,call,2026-07-10,7,205.0,193.15,0.76,0.116,0.3,0.348,0.398,65139,12082,5.39,0.013
2026-07-02 19:02,56.4,NVDA,call,2026-07-10,7,200.0,193.15,1.72,0.25,0.28,0.351,0.398,74961,15664,4.79,0.012
2026-07-02 19:02,55.9,NVDA,call,2026-07-10,7,202.5,193.15,1.15,0.175,0.29,0.35,0.398,39779,5590,7.12,0.026
2026-07-02 19:02,54.3,NVDA,call,2026-07-10,7,197.5,193.15,2.54,0.342,0.26,0.359,0.398,41198,4234,9.73,0.012
2026-07-02 19:02,54.2,SPY,call,2026-07-10,7,760.0,742.54,0.24,0.04,1.22,0.092,0.139,14601,24964,0.58,0.041
2026-07-02 19:02,53.3,SPY,put,2026-07-17,14,714.0,742.54,1.53,-0.097,0.47,0.163,0.139,48958,19713,2.48,0.013
2026-07-02 19:02,53.3,SPY,call,2026-07-10,7,750.0,742.54,2.13,0.272,0.95,0.107,0.139,26389,7780,3.39,0.009
2026-07-02 19:02,53.0,SPY,call,2026-07-10,7,755.0,742.54,0.83,0.126,1.12,0.099,0.139,11414,4782,2.39,0.012
2026-07-02 19:02,52.8,SPY,put,2026-07-17,14,710.0,742.54,1.27,-0.079,0.46,0.17,0.139,53800,61878,0.87,0.008
2026-07-02 19:02,52.7,TSLA,call,2026-08-07,35,405.0,391.5,18.88,0.454,0.09,0.497,0.484,6276,85,73.84,0.013
2026-07-02 19:02,52.6,SPY,call,2026-07-17,14,770.0,742.54,0.29,0.042,1.09,0.102,0.139,5820,24460,0.24,0.035
2026-07-02 19:02,52.6,SPY,call,2026-07-17,14,775.0,742.54,0.12,0.02,1.17,0.101,0.139,5527,14749,0.37,0.08
2026-07-02 19:02,52.1,SPY,put,2026-07-10,7,740.0,742.54,3.76,-0.383,0.76,0.106,0.139,36857,13286,2.77,0.005
2026-07-02 19:02,52.0,SPY,put,2026-07-10,7,724.0,742.54,1.0,-0.088,0.65,0.14,0.139,17776,4220,4.21,0.01
2026-07-02 19:02,51.9,NVDA,put,2026-08-07,35,180.0,193.15,4.07,-0.248,0.12,0.39,0.398,12428,893,13.92,0.012
