scan_utc,score,symbol,type,expiry,dte,strike,spot,mid,delta,leverage,iv,rv,volume,open_int,vol_oi,spread_pct
2026-08-18 14:16,54.0,SPY,put,2026-08-31,12,746.0,768.55,1.52,-0.11,0.56,0.142,0.14,12960,962,13.47,0.013
2026-08-18 14:16,51.6,SPY,put,2026-09-18,30,736.0,768.55,3.85,-0.156,0.31,0.166,0.14,20057,21963,0.91,0.005
2026-08-18 14:16,51.4,SPY,put,2026-09-18,30,732.0,768.55,3.44,-0.138,0.31,0.172,0.14,18036,12774,1.41,0.006
2026-08-18 14:16,50.3,TSLA,put,2026-09-18,30,320.0,336.41,7.28,-0.284,0.13,0.362,0.564,3143,9169,0.34,0.021
2026-08-18 14:16,49.8,NVDA,call,2026-09-18,30,235.0,219.2,4.7,0.306,0.14,0.406,0.4,12600,26197,0.48,0.021
2026-08-18 14:16,48.6,NVDA,call,2026-09-18,30,230.0,219.2,6.2,0.374,0.13,0.407,0.4,3702,37313,0.1,0.016
2026-08-18 14:16,48.5,SPY,call,2026-09-18,30,800.0,768.55,1.35,0.128,0.73,0.11,0.14,867,29922,0.03,0.015
2026-08-18 14:16,48.2,SPY,call,2026-09-30,42,800.0,768.55,2.56,0.19,0.57,0.115,0.14,589,93145,0.01,0.012
2026-08-18 14:16,48.1,NVDA,call,2026-08-28,9,230.0,219.2,3.4,0.285,0.18,0.493,0.4,7062,26297,0.27,0.029
2026-08-18 14:16,48.1,SPY,call,2026-09-18,30,820.0,768.55,0.21,0.027,0.96,0.11,0.14,832,30844,0.03,0.047
2026-08-18 14:16,47.9,MSFT,call,2026-08-28,9,517.5,481.65,0.54,0.047,0.42,0.266,0.453,2615,2449,1.07,0.165
2026-08-18 14:16,47.5,SPY,call,2026-09-30,42,824.0,768.55,0.41,0.045,0.83,0.111,0.14,1573,2074,0.76,0.024
2026-08-18 14:16,47.3,MSFT,call,2026-08-28,9,502.5,481.65,1.78,0.153,0.41,0.252,0.453,719,389,1.85,0.118
2026-08-18 14:16,47.2,AAPL,call,2026-09-18,30,325.0,309.97,2.71,0.252,0.29,0.218,0.322,532,19545,0.03,0.026
2026-08-18 14:16,47.2,SPY,call,2026-09-11,23,810.0,768.55,0.23,0.031,1.02,0.105,0.14,627,600,1.04,0.043
