scan_utc,score,symbol,type,expiry,dte,strike,spot,mid,delta,leverage,iv,rv,volume,open_int,vol_oi,spread_pct
2026-09-10 17:11,58.7,AAPL,call,2026-10-16,35,340.0,323.67,4.6,0.302,0.21,0.26,0.317,104635,15611,6.7,0.022
2026-09-10 17:11,53.4,NVDA,call,2026-09-18,7,230.0,218.95,1.02,0.146,0.32,0.325,0.402,27406,59663,0.46,0.01
2026-09-10 17:11,52.9,SPY,put,2026-10-16,35,722.0,759.32,4.48,-0.158,0.27,0.181,0.125,24811,1311,18.93,0.007
2026-09-10 17:11,52.6,SPY,call,2026-09-30,19,800.0,759.32,0.12,0.019,1.13,0.104,0.125,6685,57237,0.12,0.08
2026-09-10 17:11,51.5,NVDA,call,2026-09-18,7,225.0,218.95,2.08,0.285,0.3,0.322,0.402,21480,55876,0.38,0.005
2026-09-10 17:11,51.3,TSLA,call,2026-09-18,7,390.0,366.07,2.16,0.145,0.25,0.415,0.579,10965,10613,1.03,0.014
2026-09-10 17:11,51.0,SPY,call,2026-10-09,28,814.0,759.32,0.15,0.019,0.97,0.114,0.125,4134,883,4.68,0.069
2026-09-10 17:11,50.8,SPY,call,2026-09-18,7,775.0,759.32,0.8,0.103,0.99,0.111,0.125,10435,30790,0.34,0.013
2026-09-10 17:11,50.5,NVDA,call,2026-09-18,7,222.5,218.95,2.91,0.375,0.28,0.323,0.402,17349,6334,2.74,0.007
2026-09-10 17:11,50.4,SPY,call,2026-09-30,19,790.0,759.32,0.42,0.057,1.01,0.102,0.125,2970,9731,0.31,0.024
2026-09-10 17:11,50.3,TSLA,put,2026-09-18,7,350.0,366.07,3.05,-0.196,0.24,0.399,0.579,6619,16874,0.39,0.033
2026-09-10 17:11,50.2,TSLA,put,2026-09-18,7,340.0,366.07,1.44,-0.091,0.23,0.414,0.579,10938,20788,0.53,0.021
2026-09-10 17:11,50.2,NVDA,call,2026-09-25,14,230.0,218.95,2.06,0.236,0.25,0.324,0.402,7769,14950,0.52,0.015
2026-09-10 17:11,50.1,AAPL,call,2026-09-18,7,335.0,323.67,1.52,0.183,0.39,0.263,0.317,8820,20509,0.43,0.02
2026-09-10 17:11,49.8,SPY,call,2026-09-18,7,770.0,759.32,1.83,0.213,0.89,0.118,0.125,14275,21183,0.67,0.011
