scan_utc,score,symbol,type,expiry,dte,strike,spot,mid,delta,leverage,iv,rv,volume,open_int,vol_oi,spread_pct
2026-09-01 17:26,59.6,AAPL,call,2026-09-09,7,340.0,325.21,0.86,0.113,0.43,0.257,0.324,11578,235,49.27,0.104
2026-09-01 17:26,58.9,SPY,call,2026-09-30,28,800.0,761.47,0.36,0.049,1.02,0.099,0.137,6701,58881,0.11,0.027
2026-09-01 17:26,58.4,SPY,call,2026-09-18,16,790.0,761.47,0.34,0.049,1.09,0.1,0.137,5326,63696,0.08,0.029
2026-09-01 17:26,57.4,SPY,call,2026-09-18,16,800.0,761.47,0.1,0.015,1.17,0.103,0.137,4333,30614,0.14,0.105
2026-09-01 17:26,56.4,SPY,call,2026-09-11,9,780.0,761.47,0.48,0.071,1.12,0.099,0.137,4842,14417,0.34,0.021
2026-09-01 17:26,55.5,SPY,call,2026-09-11,9,785.0,761.47,0.17,0.027,1.18,0.097,0.137,2428,2975,0.82,0.057
2026-09-01 17:26,55.5,NVDA,call,2026-09-18,16,230.0,218.38,1.82,0.221,0.27,0.298,0.424,11662,59352,0.2,0.011
2026-09-01 17:26,55.2,SPY,call,2026-09-18,16,803.0,761.47,0.08,0.011,1.15,0.107,0.137,2762,7886,0.35,0.133
2026-09-01 17:26,55.2,SPY,call,2026-10-02,30,806.0,761.47,0.28,0.037,1.01,0.103,0.137,1559,294,5.3,0.071
2026-09-01 17:26,55.1,SPY,call,2026-09-18,16,785.0,761.47,0.73,0.094,0.98,0.103,0.137,2894,22534,0.13,0.027
2026-09-01 17:26,55.1,SPY,call,2026-10-02,30,800.0,761.47,0.52,0.062,0.92,0.103,0.137,2499,2432,1.03,0.019
2026-09-01 17:26,55.1,SPY,call,2026-09-18,16,801.0,761.47,0.08,0.013,1.18,0.104,0.137,2074,6826,0.3,0.118
2026-09-01 17:26,54.7,MSFT,call,2026-09-18,16,525.0,500.91,2.45,0.18,0.37,0.229,0.43,4608,30162,0.15,0.041
2026-09-01 17:26,54.5,NVDA,call,2026-09-11,9,230.0,218.38,0.88,0.137,0.34,0.289,0.424,6819,17503,0.39,0.011
2026-09-01 17:26,54.3,SPY,call,2026-09-18,16,795.0,761.47,0.17,0.025,1.16,0.1,0.137,856,14859,0.06,0.061
