scan_utc,score,symbol,type,expiry,dte,strike,spot,mid,delta,leverage,iv,rv,volume,open_int,vol_oi,spread_pct
2026-08-07 14:38,51.8,SPY,call,2026-08-21,13,800.0,772.7,0.32,0.044,1.08,0.102,0.14,1341,22840,0.06,0.032
2026-08-07 14:38,51.1,NVDA,call,2026-08-21,13,230.0,223.3,3.02,0.33,0.24,0.315,0.41,3686,81227,0.05,0.017
2026-08-07 14:38,50.5,SPY,call,2026-08-21,13,775.0,772.7,5.64,0.477,0.65,0.108,0.14,10872,55344,0.2,0.007
2026-08-07 14:38,50.3,SPY,put,2026-08-21,13,750.0,772.7,1.35,-0.102,0.58,0.132,0.14,3065,58308,0.05,0.015
2026-08-07 14:38,50.1,NVDA,put,2026-08-21,13,210.0,223.3,1.94,-0.178,0.2,0.376,0.41,4162,21469,0.19,0.01
2026-08-07 14:38,50.0,SPY,call,2026-08-31,23,800.0,772.7,1.19,0.124,0.8,0.109,0.14,1471,8317,0.18,0.025
2026-08-07 14:38,49.7,SPY,call,2026-08-21,13,810.0,772.7,0.11,0.014,1.06,0.11,0.14,679,16512,0.04,0.095
2026-08-07 14:38,49.6,TSLA,call,2026-08-21,13,350.0,328.45,3.35,0.217,0.21,0.4,0.579,2394,11912,0.2,0.03
2026-08-07 14:38,49.6,AAPL,put,2026-09-18,41,295.0,314.32,3.62,-0.201,0.17,0.257,0.319,3480,7905,0.44,0.041
2026-08-07 14:38,49.5,SPY,call,2026-08-21,13,785.0,772.7,2.08,0.234,0.87,0.102,0.14,1044,82245,0.01,0.005
2026-08-07 14:38,49.3,MSFT,call,2026-08-21,13,510.0,502.89,8.1,0.417,0.26,0.279,0.448,4692,11525,0.41,0.025
2026-08-07 14:38,49.0,NVDA,call,2026-08-21,13,235.0,223.3,1.82,0.215,0.26,0.32,0.41,1088,32211,0.03,0.022
2026-08-07 14:38,48.9,MSFT,call,2026-08-21,13,530.0,502.89,2.57,0.169,0.33,0.274,0.448,902,15188,0.06,0.07
2026-08-07 14:38,48.9,NVDA,call,2026-08-21,13,240.0,223.3,1.02,0.129,0.28,0.321,0.41,2335,39685,0.06,0.03
2026-08-07 14:38,48.9,AAPL,call,2026-08-21,13,330.0,314.32,1.15,0.145,0.4,0.231,0.319,746,29609,0.03,0.044
