scan_utc,score,symbol,type,expiry,dte,strike,spot,mid,delta,leverage,iv,rv,volume,open_int,vol_oi,spread_pct
2026-07-06 19:25,76.1,SPY,call,2026-07-15,8,769.0,752.27,0.28,0.049,1.35,0.086,0.139,13187,8,1648.38,0.036
2026-07-06 19:25,64.5,SPY,call,2026-07-15,8,757.0,752.27,2.82,0.359,0.96,0.097,0.139,13732,117,117.37,0.007
2026-07-06 19:25,63.3,SPY,call,2026-07-17,10,775.0,752.27,0.17,0.03,1.28,0.091,0.139,1462,14666,0.1,0.057
2026-07-06 19:25,63.2,SPY,call,2026-07-17,10,770.0,752.27,0.46,0.074,1.22,0.092,0.139,2430,23842,0.1,0.022
2026-07-06 19:25,63.0,SPY,call,2026-07-17,10,780.0,752.27,0.08,0.014,1.23,0.096,0.139,2003,17688,0.11,0.118
2026-07-06 19:25,60.4,SPY,call,2026-07-17,10,768.0,752.27,0.69,0.105,1.16,0.093,0.139,1773,3771,0.47,0.015
2026-07-06 19:25,60.0,SPY,call,2026-07-17,10,765.0,752.27,1.17,0.165,1.07,0.096,0.139,3036,12677,0.24,0.009
2026-07-06 19:25,59.3,SPY,call,2026-07-17,10,760.0,752.27,2.52,0.299,0.89,0.102,0.139,10089,51517,0.2,0.008
2026-07-06 19:25,59.3,SPY,call,2026-07-17,10,776.0,752.27,0.15,0.025,1.29,0.091,0.139,274,2483,0.11,0.069
2026-07-06 19:25,59.0,SPY,call,2026-07-17,10,777.0,752.27,0.12,0.021,1.28,0.092,0.139,236,2929,0.08,0.08
2026-07-06 19:25,58.8,SPY,call,2026-07-24,17,785.0,752.27,0.17,0.028,1.18,0.097,0.139,407,521,0.78,0.057
2026-07-06 19:25,58.7,SPY,call,2026-07-17,10,774.0,752.27,0.21,0.036,1.27,0.091,0.139,253,1965,0.13,0.047
2026-07-06 19:25,58.6,SPY,put,2026-07-17,10,730.0,752.27,1.15,-0.09,0.59,0.142,0.139,36947,40616,0.91,0.009
2026-07-06 19:25,58.5,SPY,call,2026-07-14,7,765.0,752.27,0.47,0.086,1.36,0.084,0.139,261,214,1.22,0.021
2026-07-06 19:25,58.4,SPY,call,2026-07-31,24,800.0,752.27,0.15,0.02,1.02,0.11,0.139,1175,8632,0.14,0.069
