scan_utc,score,symbol,type,expiry,dte,strike,spot,mid,delta,leverage,iv,rv,volume,open_int,vol_oi,spread_pct
2026-09-02 17:19,73.9,SPY,call,2026-09-11,8,780.0,764.57,0.56,0.088,1.19,0.094,0.137,5008,16317,0.31,0.018
2026-09-02 17:19,73.5,SPY,call,2026-09-11,8,791.0,764.57,0.06,0.009,1.24,0.094,0.137,2285,1571,1.45,0.182
2026-09-02 17:19,73.0,SPY,call,2026-09-11,8,785.0,764.57,0.17,0.029,1.28,0.09,0.137,1163,3684,0.32,0.057
2026-09-02 17:19,72.7,SPY,call,2026-09-18,15,790.0,764.57,0.43,0.062,1.1,0.098,0.137,2875,66547,0.04,0.047
2026-09-02 17:19,72.0,SPY,call,2026-09-10,7,782.0,764.57,0.18,0.033,1.35,0.085,0.137,323,142,2.27,0.054
2026-09-02 17:19,71.9,SPY,call,2026-09-11,8,787.0,764.57,0.11,0.019,1.26,0.091,0.137,888,1718,0.52,0.087
2026-09-02 17:19,71.8,SPY,call,2026-09-10,7,781.0,764.57,0.24,0.043,1.34,0.085,0.137,274,71,3.86,0.041
2026-09-02 17:19,71.8,SPY,call,2026-09-11,8,790.0,764.57,0.07,0.011,1.25,0.093,0.137,1053,2769,0.38,0.154
2026-09-02 17:19,71.7,SPY,call,2026-09-10,7,785.0,764.57,0.08,0.015,1.33,0.084,0.137,390,279,1.4,0.118
2026-09-02 17:19,71.3,SPY,call,2026-09-30,27,800.0,764.57,0.44,0.059,1.02,0.098,0.137,2432,55393,0.04,0.045
2026-09-02 17:19,71.2,SPY,call,2026-09-18,15,800.0,764.57,0.11,0.018,1.17,0.101,0.137,644,26290,0.02,0.087
2026-09-02 17:19,71.1,SPY,call,2026-09-18,15,797.0,764.57,0.15,0.024,1.19,0.099,0.137,854,2393,0.36,0.065
2026-09-02 17:19,70.7,SPY,call,2026-09-11,8,786.0,764.57,0.14,0.023,1.28,0.09,0.137,436,1701,0.26,0.074
2026-09-02 17:19,70.5,SPY,call,2026-09-11,8,781.0,764.57,0.46,0.072,1.21,0.093,0.137,1005,1772,0.57,0.022
2026-09-02 17:19,69.9,SPY,call,2026-09-18,15,795.0,764.57,0.21,0.031,1.17,0.098,0.137,325,15287,0.02,0.049
