scan_utc,score,symbol,type,expiry,dte,strike,spot,mid,delta,leverage,iv,rv,volume,open_int,vol_oi,spread_pct
2026-08-13 14:41,56.4,SPY,put,2026-08-21,7,752.0,778.84,0.35,-0.029,0.63,0.137,0.14,19311,2861,6.75,0.028
2026-08-13 14:41,54.9,SPY,put,2026-09-18,35,739.0,778.84,3.17,-0.124,0.31,0.163,0.14,18229,1633,11.16,0.006
2026-08-13 14:41,54.6,SPY,call,2026-08-21,7,800.0,778.84,0.26,0.035,1.07,0.103,0.14,5346,21888,0.24,0.039
2026-08-13 14:41,54.4,NVDA,call,2026-09-04,21,240.0,226.17,4.12,0.297,0.16,0.407,0.414,24355,7238,3.36,0.012
2026-08-13 14:41,53.6,SPY,put,2026-08-21,7,745.0,778.84,0.23,-0.016,0.55,0.154,0.14,18677,30964,0.6,0.043
2026-08-13 14:41,52.3,SPY,put,2026-08-21,7,750.0,778.84,0.32,-0.024,0.6,0.142,0.14,7138,59373,0.12,0.032
2026-08-13 14:41,52.3,SPY,put,2026-08-21,7,755.0,778.84,0.46,-0.039,0.67,0.132,0.14,6476,40075,0.16,0.022
2026-08-13 14:41,51.9,SPY,put,2026-09-18,35,735.0,778.84,2.85,-0.111,0.3,0.168,0.14,17220,31674,0.54,0.007
2026-08-13 14:41,51.7,TSLA,call,2026-08-21,7,350.0,333.79,2.13,0.181,0.28,0.359,0.564,3035,17773,0.17,0.014
2026-08-13 14:41,51.5,SPY,call,2026-08-21,7,785.0,778.84,2.43,0.309,0.99,0.1,0.14,3489,61690,0.06,0.008
2026-08-13 14:41,51.4,SPY,call,2026-08-21,7,790.0,778.84,1.17,0.166,1.1,0.099,0.14,2185,18934,0.12,0.017
2026-08-13 14:41,51.3,SPY,put,2026-08-21,7,765.0,778.84,1.08,-0.111,0.8,0.112,0.14,3428,45288,0.08,0.009
2026-08-13 14:41,51.3,NVDA,call,2026-08-21,7,235.0,226.17,1.42,0.201,0.32,0.314,0.414,3524,31094,0.11,0.014
2026-08-13 14:41,51.1,NVDA,call,2026-08-21,7,230.0,226.17,2.75,0.363,0.3,0.309,0.414,8453,83778,0.1,0.011
2026-08-13 14:41,51.1,AAPL,call,2026-08-21,7,320.0,305.02,0.51,0.076,0.46,0.234,0.319,2314,29116,0.08,0.059
