scan_utc,score,symbol,type,expiry,dte,strike,spot,mid,delta,leverage,iv,rv,volume,open_int,vol_oi,spread_pct
2026-08-03 16:07,62.4,SPY,call,2026-08-12,8,771.0,755.97,0.47,0.08,1.28,0.089,0.139,2087,7,298.14,0.043
2026-08-03 16:07,59.3,SPY,call,2026-08-11,7,770.0,755.97,0.34,0.064,1.39,0.083,0.139,2919,532,5.49,0.029
2026-08-03 16:07,59.0,SPY,call,2026-08-12,8,770.0,755.97,0.59,0.098,1.25,0.09,0.139,2165,67,32.31,0.034
2026-08-03 16:07,58.3,SPY,call,2026-08-11,7,767.0,755.97,0.7,0.124,1.33,0.085,0.139,1306,38,34.37,0.014
2026-08-03 16:07,57.2,SPY,call,2026-08-14,10,790.0,755.97,0.07,0.009,1.08,0.109,0.139,5056,1661,3.04,0.154
2026-08-03 16:07,55.9,SPY,put,2026-08-21,17,714.0,755.97,0.97,-0.055,0.43,0.174,0.139,72396,25954,2.79,0.01
2026-08-03 16:07,55.9,SPY,call,2026-08-21,17,780.0,755.97,0.69,0.09,1.0,0.1,0.139,2804,24717,0.11,0.015
2026-08-03 16:07,55.4,MSFT,call,2026-08-21,17,500.0,486.63,7.8,0.362,0.23,0.3,0.448,42726,62301,0.69,0.0
2026-08-03 16:07,54.9,SPY,call,2026-09-18,45,813.0,755.97,0.57,0.055,0.72,0.118,0.139,2601,51,51.0,0.017
2026-08-03 16:07,54.4,SPY,call,2026-08-21,17,793.0,755.97,0.15,0.022,1.09,0.105,0.139,1175,1274,0.92,0.065
2026-08-03 16:07,54.2,SPY,call,2026-08-14,10,775.0,755.97,0.43,0.067,1.17,0.095,0.139,1182,2419,0.49,0.023
2026-08-03 16:07,54.0,SPY,call,2026-08-12,8,784.0,755.97,0.06,0.008,1.15,0.1,0.139,1392,1392,1.0,0.182
2026-08-03 16:07,53.5,SPY,put,2026-08-21,17,718.0,755.97,1.13,-0.066,0.44,0.167,0.139,25699,21328,1.2,0.009
2026-08-03 16:07,53.4,SPY,call,2026-08-14,10,758.0,755.97,5.29,0.473,0.68,0.115,0.139,12900,934,13.81,0.009
2026-08-03 16:07,53.3,SPY,put,2026-08-21,17,710.0,755.97,0.83,-0.046,0.42,0.181,0.139,42874,77417,0.55,0.012
