scan_utc,score,symbol,type,expiry,dte,strike,spot,mid,delta,leverage,iv,rv,volume,open_int,vol_oi,spread_pct
2026-06-29 20:32,54.9,SPY,put,2026-07-08,8,711.0,741.0,0.7,-0.049,0.51,0.174,0.148,17807,123,144.77,0.014
2026-06-29 20:32,54.1,SPY,call,2026-07-17,17,770.0,741.0,0.59,0.071,0.89,0.114,0.148,9832,23265,0.42,0.017
2026-06-29 20:32,54.0,SPY,call,2026-07-10,10,765.0,741.0,0.24,0.037,1.1,0.103,0.148,7186,3254,2.21,0.041
2026-06-29 20:32,53.5,SPY,put,2026-07-17,17,702.0,741.0,1.6,-0.083,0.38,0.191,0.148,58548,16152,3.62,0.013
2026-06-29 20:32,52.7,SPY,call,2026-07-10,10,760.0,741.0,0.7,0.093,0.98,0.109,0.148,7864,22309,0.35,0.029
2026-06-29 20:32,51.6,SPY,put,2026-07-17,17,700.0,741.0,1.48,-0.076,0.38,0.194,0.148,37489,52877,0.71,0.014
2026-06-29 20:32,51.5,SPY,put,2026-07-07,7,744.0,741.0,6.76,-0.576,0.63,0.115,0.148,14427,64,225.42,0.067
2026-06-29 20:32,51.4,NVDA,call,2026-07-17,17,200.0,194.97,4.4,0.401,0.18,0.371,0.405,23788,85701,0.28,0.023
2026-06-29 20:32,51.4,SPY,call,2026-07-07,7,763.0,741.0,0.08,0.012,1.2,0.091,0.148,1015,28,36.25,0.133
2026-06-29 20:32,51.2,SPY,call,2026-07-17,17,780.0,741.0,0.15,0.021,1.02,0.112,0.148,2083,18302,0.11,0.065
2026-06-29 20:32,51.0,AAPL,call,2026-07-10,10,297.5,281.74,0.83,0.115,0.39,0.263,0.271,6652,396,16.8,0.084
2026-06-29 20:32,50.8,SPY,call,2026-07-17,17,760.0,741.0,2.15,0.197,0.68,0.124,0.148,6796,30903,0.22,0.014
2026-06-29 20:32,50.7,NVDA,call,2026-07-17,17,210.0,194.97,1.75,0.193,0.22,0.369,0.405,20589,42390,0.49,0.023
2026-06-29 20:32,50.7,AAPL,call,2026-07-17,17,300.0,281.74,1.16,0.139,0.34,0.253,0.271,10433,36895,0.28,0.034
2026-06-29 20:32,50.6,SPY,put,2026-07-17,17,704.0,741.0,1.74,-0.091,0.39,0.188,0.148,19277,9301,2.07,0.011
