scan_utc,score,symbol,type,expiry,dte,strike,spot,mid,delta,leverage,iv,rv,volume,open_int,vol_oi,spread_pct
2026-09-25 18:04,55.4,SPY,put,2026-10-30,34,755.0,771.09,6.31,-0.261,0.32,0.134,0.115,55661,6152,9.05,0.005
2026-09-25 18:04,54.5,SPY,put,2026-10-30,34,725.0,771.09,2.56,-0.101,0.3,0.172,0.115,55822,7494,7.45,0.008
2026-09-25 18:04,53.9,SPY,call,2026-10-16,20,797.0,771.09,1.0,0.112,0.86,0.107,0.115,6178,15803,0.39,0.01
2026-09-25 18:04,53.7,MSFT,call,2026-10-16,20,550.0,517.95,2.76,0.169,0.32,0.25,0.392,10085,59153,0.17,0.04
2026-09-25 18:04,53.3,SPY,call,2026-10-05,9,791.0,771.09,0.35,0.054,1.18,0.096,0.115,1407,496,2.84,0.028
2026-09-25 18:04,53.0,SPY,call,2026-10-16,20,800.0,771.09,0.76,0.087,0.89,0.107,0.115,3141,23080,0.14,0.013
2026-09-25 18:04,53.0,MSFT,call,2026-10-16,20,540.0,517.95,4.5,0.257,0.3,0.245,0.392,6337,5159,1.23,0.044
2026-09-25 18:04,52.7,AAPL,put,2026-10-16,20,337.5,340.17,5.45,-0.405,0.25,0.205,0.286,11420,810,14.1,0.037
2026-09-25 18:04,52.6,SPY,call,2026-10-09,13,785.0,771.09,1.79,0.205,0.89,0.103,0.115,5254,76958,0.07,0.006
2026-09-25 18:04,52.5,SPY,call,2026-10-05,9,792.0,771.09,0.29,0.045,1.18,0.096,0.115,615,106,5.8,0.034
2026-09-25 18:04,52.5,SPY,call,2026-10-05,9,796.0,771.09,0.17,0.026,1.14,0.1,0.115,699,136,5.14,0.057
2026-09-25 18:04,52.3,SPY,call,2026-10-05,9,790.0,771.09,0.41,0.062,1.19,0.095,0.115,1074,516,2.08,0.025
2026-09-25 18:04,52.2,SPY,call,2026-10-09,13,800.0,771.09,0.28,0.038,1.07,0.105,0.115,1533,8559,0.18,0.036
2026-09-25 18:04,51.9,MSFT,call,2026-10-09,13,530.0,517.95,5.12,0.327,0.33,0.24,0.392,4713,1286,3.66,0.049
2026-09-25 18:04,51.7,SPY,put,2026-10-16,20,730.0,771.09,1.31,-0.07,0.41,0.168,0.115,32967,67444,0.49,0.008
