scan_utc,score,symbol,type,expiry,dte,strike,spot,mid,delta,leverage,iv,rv,volume,open_int,vol_oi,spread_pct
2026-07-17 17:42,57.6,SPY,call,2026-07-27,9,763.0,745.62,0.46,0.072,1.18,0.095,0.13,3461,355,9.75,0.022
2026-07-17 17:42,55.9,SPY,call,2026-07-28,10,764.0,745.62,0.53,0.079,1.12,0.098,0.13,2095,209,10.02,0.019
2026-07-17 17:42,55.5,SPY,call,2026-07-28,10,763.0,745.62,0.64,0.094,1.1,0.099,0.13,1565,97,16.13,0.031
2026-07-17 17:42,54.7,SPY,call,2026-07-27,9,762.0,745.62,0.61,0.092,1.12,0.098,0.13,1837,261,7.04,0.016
2026-07-17 17:42,54.2,SPY,call,2026-07-28,10,766.0,745.62,0.33,0.052,1.19,0.095,0.13,429,19,22.58,0.031
2026-07-17 17:42,54.0,SPY,call,2026-07-27,9,764.0,745.62,0.39,0.061,1.18,0.095,0.13,1151,211,5.45,0.026
2026-07-17 17:42,54.0,SPY,put,2026-07-31,13,716.0,745.62,1.84,-0.107,0.43,0.182,0.13,16256,1123,14.48,0.011
2026-07-17 17:42,53.5,SPY,put,2026-07-31,13,715.0,745.62,1.76,-0.101,0.43,0.184,0.13,32578,10379,3.14,0.011
2026-07-17 17:42,53.4,SPY,call,2026-07-27,9,770.0,745.62,0.1,0.016,1.27,0.092,0.13,1142,826,1.38,0.105
2026-07-17 17:42,53.2,SPY,call,2026-07-31,13,770.0,745.62,0.6,0.076,0.94,0.112,0.13,3275,14703,0.22,0.033
2026-07-17 17:42,53.2,SPY,put,2026-07-31,13,720.0,745.62,2.21,-0.13,0.44,0.175,0.13,31374,13327,2.35,0.009
2026-07-17 17:42,53.1,SPY,put,2026-07-31,13,740.0,745.62,5.65,-0.356,0.47,0.136,0.13,47019,16764,2.8,0.005
2026-07-17 17:42,52.1,SPY,call,2026-07-27,9,766.0,745.62,0.23,0.038,1.25,0.092,0.13,678,378,1.79,0.044
2026-07-17 17:42,52.0,SPY,put,2026-07-31,13,725.0,745.62,2.77,-0.168,0.45,0.166,0.13,27757,34184,0.81,0.011
2026-07-17 17:42,51.9,SPY,put,2026-07-31,13,718.0,745.62,2.02,-0.118,0.44,0.179,0.13,8203,676,12.13,0.01
