scan_utc,score,symbol,type,expiry,dte,strike,spot,mid,delta,leverage,iv,rv,volume,open_int,vol_oi,spread_pct
2026-07-20 19:17,52.6,SPY,call,2026-07-31,10,765.0,741.95,0.56,0.069,0.91,0.119,0.131,6589,10501,0.63,0.018
2026-07-20 19:17,52.6,NVDA,put,2026-08-21,31,190.0,202.5,4.3,-0.26,0.12,0.395,0.417,23697,40452,0.59,0.023
2026-07-20 19:17,52.5,SPY,call,2026-07-28,7,759.0,741.95,0.46,0.066,1.07,0.104,0.131,2184,138,15.83,0.022
2026-07-20 19:17,51.7,SPY,call,2026-07-28,7,761.0,741.95,0.26,0.039,1.12,0.1,0.131,2219,621,3.57,0.039
2026-07-20 19:17,51.6,SPY,call,2026-07-31,10,770.0,741.95,0.23,0.03,0.98,0.115,0.131,2751,15622,0.18,0.044
2026-07-20 19:17,51.0,SPY,call,2026-08-21,31,790.0,741.95,0.36,0.042,0.86,0.116,0.131,3325,14649,0.23,0.056
2026-07-20 19:17,50.9,SPY,call,2026-07-31,10,760.0,741.95,1.35,0.143,0.79,0.128,0.131,6659,14015,0.48,0.007
2026-07-20 19:17,50.9,SPY,call,2026-07-28,7,762.0,741.95,0.18,0.028,1.14,0.097,0.131,1422,350,4.06,0.054
2026-07-20 19:17,50.7,SPY,call,2026-08-21,31,780.0,741.95,0.99,0.095,0.71,0.119,0.131,2135,24620,0.09,0.01
2026-07-20 19:17,50.4,SPY,call,2026-08-21,31,792.0,741.95,0.29,0.034,0.88,0.114,0.131,2594,1853,1.4,0.035
2026-07-20 19:17,50.4,SPY,call,2026-08-21,31,775.0,741.95,1.62,0.138,0.63,0.123,0.131,2394,29401,0.08,0.006
2026-07-20 19:17,50.2,SPY,call,2026-08-21,31,770.0,741.95,2.53,0.19,0.56,0.127,0.131,3801,22225,0.17,0.008
2026-07-20 19:17,49.9,SPY,put,2026-08-21,31,720.0,741.95,6.18,-0.235,0.28,0.166,0.131,18302,64516,0.28,0.005
2026-07-20 19:17,49.9,NVDA,call,2026-08-21,31,215.0,202.5,5.03,0.338,0.14,0.404,0.417,7701,25676,0.3,0.01
2026-07-20 19:17,49.8,NVDA,call,2026-08-21,31,210.0,202.5,6.9,0.417,0.12,0.415,0.417,8514,35005,0.24,0.014
