scan_utc,score,symbol,type,expiry,dte,strike,spot,mid,delta,leverage,iv,rv,volume,open_int,vol_oi,spread_pct
2026-08-17 14:04,53.5,SPY,call,2026-08-28,10,801.0,775.38,0.23,0.034,1.11,0.103,0.138,3212,3617,0.89,0.043
2026-08-17 14:04,52.7,SPY,put,2026-09-04,17,735.0,775.38,1.02,-0.059,0.45,0.166,0.138,6070,1626,3.73,0.02
2026-08-17 14:04,52.4,SPY,put,2026-09-04,17,760.0,775.38,3.08,-0.201,0.51,0.124,0.138,6005,2022,2.97,0.01
2026-08-17 14:04,51.1,MSFT,put,2026-08-28,10,460.0,485.15,1.78,-0.12,0.33,0.285,0.451,1868,916,2.04,0.151
2026-08-17 14:04,51.0,SPY,call,2026-09-18,31,800.0,775.38,2.94,0.219,0.58,0.119,0.138,1547,30169,0.05,0.003
2026-08-17 14:04,51.0,NVDA,call,2026-09-18,31,240.0,225.68,5.05,0.324,0.14,0.387,0.396,2470,55243,0.04,0.02
2026-08-17 14:04,50.9,MSFT,call,2026-09-18,31,500.0,485.15,9.43,0.383,0.2,0.268,0.451,1183,16469,0.07,0.016
2026-08-17 14:04,50.7,MSFT,put,2026-09-18,31,460.0,485.15,5.43,-0.215,0.19,0.26,0.451,737,10857,0.07,0.009
2026-08-17 14:04,50.3,AAPL,call,2026-09-18,31,325.0,304.99,2.44,0.212,0.26,0.245,0.321,1489,18444,0.08,0.049
2026-08-17 14:04,50.2,SPY,put,2026-09-18,31,750.0,775.38,4.4,-0.188,0.33,0.147,0.138,2701,28053,0.1,0.005
2026-08-17 14:04,50.0,MSFT,put,2026-09-25,38,450.0,485.15,4.4,-0.167,0.18,0.269,0.451,1540,585,2.63,0.091
2026-08-17 14:04,49.6,SPY,call,2026-09-30,43,807.0,775.38,2.98,0.204,0.53,0.119,0.138,1274,1491,0.85,0.007
2026-08-17 14:04,48.9,TSLA,put,2026-09-18,31,320.0,340.41,6.38,-0.251,0.13,0.364,0.564,570,9031,0.06,0.024
2026-08-17 14:04,48.7,SPY,call,2026-09-04,17,812.0,775.38,0.23,0.031,1.02,0.109,0.138,572,664,0.86,0.043
2026-08-17 14:04,48.6,MSFT,call,2026-09-18,31,510.0,485.15,6.35,0.29,0.22,0.267,0.451,275,15833,0.02,0.047
